Name:ID¶Signifier¶Statement¶Source
Rule1063¶"A water boundary may be adopted"¶"An existing water boundary may be adopted when the margin of the water body has moved as a result of accretion only if all of the following are true:
|- the easement or covenant is expected to become redundant once the permanent structure ceases to exist."¶"Cadastral Survey Rules 2021: r 56(1)(d)"
Rule1428¶"Permanent structure boundary point class A horizontal accuracy"¶"A permanent structure boundary point that is a class A boundary point must be considered a boundary point that is accurately defined only if the accuracy [relative] between the permanent structure boundary point and each point on the permanent structure does not exceed 0.03 m horizontal."¶"Cadastral Survey Rules 2021: r 21; r 57(2)"
Rule1437¶"Permanent structure boundary point class A vertical accuracy"¶"A permanent structure boundary point that is a class A boundary point must be considered a boundary point that is accurately defined only if the accuracy [relative] between the permanent structure boundary point and each point on the permanent structure does not exceed 0.04 m vertical."¶"Cadastral Survey Rules 2021: r 21; r 57(2)"
Rule1438¶"Permanent structure boundary point class B horizontal accuracy"¶"A permanent structure boundary point that is a class B boundary point must be considered a boundary point that is accurately defined only if the accuracy [relative] between the permanent structure boundary point and each point on the permanent structure does not exceed 0.2 m horizontal."¶"Cadastral Survey Rules 2021: r 21; r 57(2)"
Rule1439¶"Permanent structure boundary point class B vertical accuracy"¶"A permanent structure boundary point that is a class B boundary point must be considered a boundary point that is accurately defined only if the accuracy [relative] between the permanent structure boundary point and each point on the permanent structure does not exceed 0.2 m vertical."¶"Cadastral Survey Rules 2021: r 21; r 57(2)"
Rule1441¶"Permanent structure boundary point class C horizontal accuracy"¶"A permanent structure boundary point that is a class C boundary point must be considered a boundary point that is accurately defined only if the accuracy [relative] between the permanent structure boundary point and each point on the permanent structure does not exceed 0.6 m horizontal."¶"Cadastral Survey Rules 2021: r 21; r 57(2)"
Rule1440¶"Permanent structure boundary point class C vertical accuracy"¶"A permanent structure boundary point that is a class C boundary point must be considered a boundary point that is accurately defined only if the accuracy [relative] between the permanent structure boundary point and each point on the permanent structure does not exceed 0.6 m vertical."¶"Cadastral Survey Rules 2021: r 21; r 57(2)"
Rule1447¶"Physical feature water or irregular boundaries"¶"A water or irregular boundary that is not an accepted boundary must have its position determined to a level of accuracy [positional] that takes into account the nature of any physical feature that defines the margin of a water body that adjoins the boundary."¶"Cadastral Survey Rules 2021: r 29(2)(d); r 29(3)"
Rule1081¶"Primary parcel area"¶"An area [quantity] must be assigned to a primary parcel if the primary parcel is not any of the following:
|- a residue parcel
|- a balance parcel."¶"Cadastral Survey Rules 2021: r 41(1)"
Rule1186¶"Principal Unit"¶"A principal unit must contain a building or be part of a building or be contained within a building or be a car park."¶"Unit Titles Act 2010: s 7; http://www.legislation.govt.nz/act/public/2010/0022/latest/DLM2319229.html"|"Survey and Titles Glossary: https://confluence.linz.govt.nz/pages/releaseview.action?pageId=1700818"
Rule1028¶"PRM relationship to ground level and situation"¶"A record of survey must describe the relationship of any permanent reference mark to ground level and the situation of the permanent reference mark."¶"Cadastral Survey Rules 2021: r 80(8)"
Rule1326¶"Record of Survey Accepted Boundary Points"¶"A record of survey need not include accepted boundary points used for the purposes of a cadastral survey."¶"Cadastral Survey Rules 2021: r 80(1)"
Rule1321¶"Record of Survey Boundary Information"¶"A record of survey must include the accuracy class of all of the following included in the record of survey:
|- a right-line boundary
|- an arc boundary
|- a height limited boundary."¶"Cadastral Survey Rules 2021: r 79"
Rule1314¶"Record of Survey Datum Information 1"¶"A record of survey must include the meridional circuit projection of the area the cadastral survey is carried out in if a bearing is included in the record of survey."¶"Cadastral Survey Rules 2021: r 77(a)"
Rule1315¶"Record of Survey Datum Information 2"¶"A record of survey must include the vertical datum if a reduced level is recorded in the record of survey."¶"Cadastral Survey Rules 2021: r 77(b)"
Rule1104¶"Record of survey for simple boundary reinstatement CSD"¶"A record of survey for a simple boundary reinstatement survey must include all of the following:
|- a reinstatement diagram 
|- a list of CSDs used and, if a CSD number is not unique, the land district of the CSD 
|- the date the cadastral survey was completed
|- datum information in accordance with rule 76
|- vector information in accordance with rule 77
|- the accuracy class of each boundary point
|- occupation information in accordance with rule 79
|- survey mark and point information in accordance with rule 80
|- at least 1 measured vector to every new or old survey mark
|- measured vectors to at least 2 other non-boundary marks for every new non-boundary mark
|- the adopted vectors or calculated vectors used for the purpose of boundary definition
|- a dataset description"¶"Cadastral Survey Rules 2021: r 119"
Rule1323¶"Record of Survey Occupation Information 1"¶"A record of survey must include all of the following information about an occupation in graphic form:
|- the nature of the physical feature
|- the age of the physical feature
|- the relationship between the occupation and the boundary or the boundary position."¶"Cadastral Survey Rules 2021: r 81(2)"
Rule1331¶"Record of Survey Occupation Information 2"¶"A record of survey must include the relationship between an occupation and a boundary or boundary position in graphic form by any of the following:
|- by vector
|- by distance
|- by description."¶"Cadastral Survey Rules 2021: r 81(2)"
Rule1327¶"Record of Survey Occupation Information 3"¶"A record of survey must record occupation information for each of the following:
|- a new boundary point on a primary parcel
|- an existing boundary point that is being marked
|- an existing boundary point that is required to be marked."¶"Cadastral Survey Rules 2021: r 81(3)"
Rule1325¶"Record of Survey Occupation Information 4"¶"A record of survey must record a \"No Occupation\" annotation against a boundary point and the related boundaries if there is no occupation and the record of survey includes information about any of the following:
|- a new boundary point on a primary parcel
|- an existing boundary point that is being marked
|- an existing boundary point that is required to be marked."¶"Cadastral Survey Rules 2021: r 81(4)"
Rule1316¶"Record of Survey Vector Information 1"¶"A record of survey must include the source CSD number for all of the following:
|- each adopted vector
|- each adopted distance
|- each adopted bearing
|- each adopted arc."¶"Cadastral Survey Rules 2021: r 78(a)"
Rule1317¶"Record of Survey Vector Information 2"¶"A record of survey must include any bearing adjustment that is applied to each CSD from which a bearing is adopted."¶"Cadastral Survey Rules 2021: r 78(b)"
Rule1318¶"Record of Survey Vector Information 3"¶"A record of survey must include information indicating if any bearing included in the record of survey is any of the following:
|- a calculated bearing
|- a measured bearing
|- an adopted bearing."¶"Cadastral Survey Rules 2021: r 78(c)"
Rule1319¶"Record of Survey Vector Information 4"¶"A record of survey must include information indicating if any distance included in the record of survey is any of the following:
|- a calculated distance
|- a measured distance
|- an adopted distance."¶"Cadastral Survey Rules 2021: r 78(c)"
Rule1320¶"Record of Survey Vector Information 5"¶"A record of survey must include information indicating if any arc included in the record of survey is any of the following:
|- a calculated arc
|- a measured arc
|- an adopted arc."¶"Cadastral Survey Rules 2021: r 78(c)"
Rule1041¶"Record of Survey Vector Information 6"¶"A record of survey must include the type of equipment used in the field measurement of each measured vector in the cadastral survey."¶"Cadastral Survey Rules 2021: r 78(d)"
Rule1185¶"Reference mark for height limited boundary"¶"A cadastral survey must consist of at least two permanent reference marks that have reduced levels if the cadastral survey has a referenced height-limited boundary point."¶"Cadastral Survey Rules 2021: r 34"
Rule1274¶"Referencing height limited boundary point 1"¶"A new height limited boundary point on a unit parcel must be referenced by a permanent reference mark."¶"Cadastral Survey Rules 2021: r 61(1)"
Rule1279¶"Referencing height limited boundary point 2"¶"A new height limited boundary point on a parcel need not be referenced by a permanent reference mark only if the parcel is any of the following:
|- an easement parcel
|- a lease
|- a covenant parcel."¶"Cadastral Survey Rules 2021: r 61(2)"
Rule1278¶"Referencing height limited boundary point 3"¶"A new height limited boundary point that coincides with an accepted boundary need not be referenced by a permanent reference mark."¶"Cadastral Survey Rules 2021: r 61(3)"
Rule1277¶"Referencing height limited boundary point 4"¶"A new height limited boundary point on a unit parcel required to be referenced by a permanent reference mark must be less than or equal to 150 m distant from a permanent reference mark if the accuracy class of the boundary point is class A."¶"Cadastral Survey Rules 2021: r 61(4)(a)"
Rule1276¶"Referencing height limited boundary point 5"¶"A new height limited boundary point on a unit parcel required to be referenced by a permanent reference mark must be less than or equal to 500 m distant from a permanent reference mark if the accuracy class of the boundary point is class B."¶"Cadastral Survey Rules 2021: r 61(4)(b)"
Rule1275¶"Referencing height limited boundary point 6"¶"A cadastral survey that includes a height limited boundary point must include at least 2 permanent reference marks with reduced levels."¶"Cadastral Survey Rules 2021: r 61(5)"
Rule1270¶"Reinstated survey mark"¶"A survey mark must be considered a new survey mark if the survey mark is a reinstated survey mark."¶"Cadastral Survey Rules 2021: sch 2, definition of \"reinstated survey mark\""
Rule1105¶"Reinstatement diagram"¶"A reinstatement diagram for a simple boundary reinstatement CSD must include the following:
|- a depiction of all survey marks and their unique names (which may be in abbreviated form)
|- a depiction of all measured vectors between all survey marks, but is not required to show the bearings and distances
|- a depiction of the primary parcel boundaries being reinstated
|- the appellation of the parcel whose boundary is being reinstated
|- the name or (if no name is available) a simple description of any road, railway, or water body that abuts the boundaries being reinstated."¶"Cadastral Survey Rules 2021: r 120"
Rule1103¶"Reinstatement diagram plan symbols and text"¶"Information on a reinstatement diagram must conform to the symbol, line style, and text requirements specified in Schedule 7."¶"Cadastral Survey Rules 2021: r 121"
Rule1272¶"Renewed survey mark"¶"A survey mark must be considered a new survey mark if the survey mark is a renewed survey mark."¶"Cadastral Survey Rules 2021: Inferred from the definition of \"renewed survey mark'; https://jira.linz.govt.nz/browse/BRC-12"
Rule1256¶"Revoking part of existing covenant"¶"A new parcel must be created by a cadastral survey for each portion of an existing covenant parcel that is revoked and that remains if part of the covenant is revoked and the underlying parcel of that covenant parcel is not created by that cadastral survey."¶"Cadastral Survey Rules 2021: r 48"
Rule1424¶"Rule 10001 (copy of Derivation of class A boundary is subject to conflict 1)"¶"A boundary must be considered a boundary subject to conflict if all of the following are true:
|- the boundary is an existing boundary
|- the accuracy [relative] between a boundary point that is included in the boundary and a boundary point that is included in an estate boundary that coincides with the boundary is not class A."¶"Cadastral Survey Rules 2021: sch 2, definition of \"conflict\""
Rule1380¶"Rule 10001 (copy of Rule 10001 (copy of Derivation of boundary is subject to conflict))"¶"A boundary must be considered a boundary subject to conflict if there is a difference that has not been resolved by 1 or more approved CSDs and the difference exceeds the applicable accuracy standards between any of the following:
|- an estate boundary and the coinciding boundary recorded in an approved CSD
|- the same boundary as recorded in different approved CSDs
|- the same boundary as recorded in an approved CSD and other evidence that includes field evidence."¶"Cadastral Survey Rules 2021: sch 2, definition of \"conflict\""|"Survey and Titles Glossary: Estate boundary (glossary); https://confluence.linz.govt.nz/pages/releaseview.action?pageId=17006971"
Rule1499¶"Source of adopted value"¶"A CSD must be the source of information for an adopted value if that CSD measured or calculated the adopted value."¶"Cadastral Survey Rules 2021: r 75(2)(a)"
Rule1500¶"Source of adopted water or irregular boundary"¶"A CSD must be the source of information for an adopted water or irregular boundary if that CSD measured or defined the adopted boundary."¶"Cadastral Survey Rules 2021: r 75(2)(b)"
Rule1445¶"Statutory water body width and water or irregular boundaries"¶"A water or irregular boundary that is not an accepted boundary must have its position determined to a level of accuracy [positional] that prevents a parcel defined by the boundary infringing any statutory requirement applying to the width or size of a water body that adjoins the boundary."¶"Cadastral Survey Rules 2021: r 29(2)(b); r 29(3)"
Rule1322¶"Suervey diagram boundary annotations"¶"A survey diagram must clearly depict the annotations related to the each relevant boundaries included in the survey diagram according to the boundary annotations for survey diagrams table."¶"Cadastral Survey Rules 2021: r 88"
Rule1369¶"Surevy report - general information 2"¶"A survey report included in a CSD must contain an explanation for not including a certification of survey plan approval if the CSD is for a Crown subdivision."¶"Cadastral Survey Rules 2021: r 72(b)"
Rule1374¶"Surevy report - ground marking 1"¶"A survey report included in a CSD must contain the following reasons about marks where applicable:
|- reasons why it was impracticable for a mark to be placed at a new boundary point that is included in a boundary that defines a new primary parcel 
|- reasons why it was impracticable for a mark to be placed at a boundary point that is included in an existing boundary that defines a new primary parcel."¶"Cadastral Survey Rules 2021: r 35; r 72(m)"
Rule1388¶"Surevy report - ground marking 2"¶"A survey report included in a CSD must contain details to support the exemption of a mark to be placed at a new boundary point that is included in a boundary that defines a new primary parcel in the following circumstances:
|- all parcels that are adjacent to the boundary point are new parcels intended to be owned by the Crown
|- all parcels that are adjacent to the boundary point are new parcels intended to be owned by the same territorial authority
|- the Maori Land Court does not require a mark to be placed at a boundary point that is included in the boundary
|- all parcels that are adjacent to the boundary point are or will be held in common ownership
|- the parcels on each side of the boundary are or will be subject to a reciprocal right of way
|- the terrain, ground cover, or protected vegetation make it unlikely that the boundary point will need to be physically located."¶"Cadastral Survey Rules 2021: r 35(1)(a); r 35(1)(b); r 35(1)(c); r 35(1)(d); r 35(1)(e); r 72(n)"
Rule1090¶"Surrendering part of existing easement"¶"A new parcel must be created by a cadastral survey for each portion of an existing easement parcel that is surrendered and that remains if part of the easement is surrendered and the underlying parcel of that easement parcel is not created by that cadastral survey."¶"Cadastral Survey Rules 2021: r 48"
Rule1387¶"Survey diagram boundary accuracy information"¶"A survey diagram must depict a water or irregular boundary at a scale that is adequate to meet the accuracy [positional] required for the water or irregular boundary."¶"Cadastral Survey Rules 2021: r 85(b)"
Rule1115¶"Survey diagram height limit boundaries information"¶"A survey diagram must show sufficient information to enable the relationship between any position on a height limited boundary surface and another boundary that defines the same parcel to be accurately ascertained for a height limited boundary that is mathematically described."¶"Cadastral Survey Rules 2021: r 86"
Rule1454¶"Survey diagram horizontal extent  boundary relationship parcel information"¶"A survey diagram must include a depiction of the relationships between a parcel and its boundaries and boundary points in the horizontal extent."¶"Cadastral Survey Rules 2021: r 83(d)"
Rule1111¶"Survey diagram horizontal extent of parcel information"¶"A survey diagram must include a depiction of the horizontal extent of each parcel that is not a balance parcel in the CSD."¶"Cadastral Survey Rules 2021: r 83(a)"
Rule1112¶"Survey diagram irregular boundary information"¶"A survey diagram must depict a water or irregular boundary at a scale that clearly shows all of the following:
|- the shape of the boundary
|- the relationship of the boundary to other boundaries."¶"Cadastral Survey Rules 2021: r 85(a)"
Rule1110¶"Survey diagram movable marginal strip information"¶"A survey diagram must depict a parcel that is a movable marginal strip as being contained within the underlying primary parcel of the movable marginal strip."¶"Cadastral Survey Rules 2021: r 84"
Rule1455¶"Survey diagram non primary parcel information"¶"A survey diagram must include a depiction of the boundaries that define any non-primary parcel and the boundaries of underlying parcel of the non-primary parcel so that the location of the non-primary parcel within the underlying parcel is clear and unambiguous."¶"Cadastral Survey Rules 2021: r 83(e)"
Rule1460¶"Survey diagram north point"¶"A survey diagram must include a north point shown on every sheet of the survey diagram."¶"Cadastral Survey Rules 2021: r 91(c)"
Rule1381¶"Survey diagram parcel annotations"¶"A survey diagram must clearly depict the annotations related to the each relevant parcel included in the survey diagram according to the parcel annotations for survey diagrams table."¶"Cadastral Survey Rules 2021: r 87"
Rule1453¶"Survey diagram parcel appellation information"¶"A survey diagram must include a depiction of the appellation of each new parcel in the CSD."¶"Cadastral Survey Rules 2021: r 83(c)"
Rule1452¶"Survey diagram parcel polygon information"¶"A survey diagram must include a representation of each parcel in the CSD as a polygon or polyhedron if the parcel is not an existing centre-line easement for which all of the following are true:
|- the width of the centre-line easement is unknown
|- the width of the centre-line easement is accepted within a large rural parcel with accepted boundaries."¶"Cadastral Survey Rules 2021: r 49; r 83(b)"
Rule1385¶"Survey diagram presentation of information"¶"The information included in a survey diagram must be all of the following:
|- clear
|- unambiguous
|- legible when printed at A3 size."¶"Cadastral Survey Rules 2021: r 91(a); r 91(b)"
Rule1384¶"Survey diagram symbols"¶"The diagram plan symbols and text information on a survey diagram must conform to all of the following requirements specified in the symbols for survey marks table:
|- symbol requirements
|- line style requirements
|- text requirements."¶"Cadastral Survey Rules 2021: r 90; sch 7"
Rule1456¶"Survey diagram unique parcel appellation information"¶"The depiction of the appellation of each new parcel in a CSD that is included in a survey diagram may be abbreviated only if the appellation is unique."¶"Cadastral Survey Rules 2021: r 83(c)"
Rule1383¶"Survey diagram vectors"¶"A survey diagram must include:
|- at least 1 measured vector to every survey mark
|- measured vectors to at least 2 other non-boundary marks for every new non-boundary mark that is not disturbed
|- measured vectors between each boundary mark and a permanent reference mark 
|- the adopted or calculated vectors used for the purpose of boundary definition
|- at least 1 vector to each boundary point that is included in a water or irregular boundary 
|- any vector required to connect the survey to cadastral survey network marks"¶"Cadastral Survey Rules 2021: r 89(a); r 89(b); r 89(c); r 89(d); r 89(e); r 89(f)"
Rule1425¶"Survey diagram vectors non-primary parcels"¶"A survey diagram must include least 2 boundary points on every non-primary parcel that are connected to a minimum of 2 underlying primary parcel boundary points either through being coincident or by vectors if the relationship to the underlying parcel is not being inaccurately determined."¶"Cadastral Survey Rules 2021: r 89(g)"
Rule1457¶"Survey diagram vertical extent boundary relationship parcel information"¶"A survey diagram must include a depiction of the relationships between a parcel and its boundaries and boundary points in the vertical extent if a height limited boundary defines the parcel."¶"Cadastral Survey Rules 2021: r 83(d)"
Rule1451¶"Survey diagram vertical extent of parcel information"¶"A survey diagram must include a depiction of the vertical extent of each parcel that is not a balance parcel and that is defined by height limited boundary in the CSD."¶"Cadastral Survey Rules 2021: r 83(a)"
Rule1109¶"Survey mark and point information on survey diagram 1"¶"A survey diagram must include all of the following:
|- a depiction of each mark used for the purposes of the cadastral survey
|- a depiction of each point used for the purposes of the cadastral survey
|- the reduced level of any permanent reference mark required to have a reduced level
|- the reduced level of any vertical control mark."¶"Cadastral Survey Rules 2021: r 18; r 34; r 61(5); r 62(2); r 82(a); r 82(d); r 82(e)"
Rule1419¶"Survey mark and point information on survey diagram 2"¶"A survey diagram must include a depiction of the components of a mark name consisting of all of the following:
|- an abbreviation that describes the physical mark type for each mark that is not a peg and is not a post
|- the identifier for each mark and each point
|- the CSD number for each mark and each point"¶"Cadastral Survey Rules 2021: r 82(b)"
Rule1418¶"Survey mark and point information on survey diagram 3"¶"A survey diagram must include the former name for each renewed survey mark and whether the survey mark is renewed."¶"Cadastral Survey Rules 2021: r 82(c)"
Rule1449¶"Survey mark and point information on survey diagram 4"¶"A survey diagram must include the former name for each disturbed survey mark and whether the survey mark disturbed."¶"Cadastral Survey Rules 2021: r 82(c)"
Rule1450¶"Survey mark and point information on survey diagram 5"¶"A survey diagram must include the former name for each removed survey mark and whether the survey mark is removed."¶"Cadastral Survey Rules 2021: r 82(c)"
Rule1271¶"Survey mark change of position due to earthquake"¶"An old survey mark must not be considered a disturbed survey mark if the survey mark has changed position due to a change of position due to Canterbury earthquake movement or fault zone movement."¶"Cadastral Survey Rules 2021: sch 2, definition of \"disturbed survey mark\""
Rule1309¶"Survey mark name retention"¶"A mark with a unique name must retain that name in a record of survey if the mark is any of the following:
|- an undisturbed old mark
|- a removed mark
|- an adopted mark."¶"Cadastral Survey Rules 2021: r 80(4)"
Rule1403¶"Survey mark not recorded in record of survey"¶"A survey mark that is not able to be recorded in a record of survey must be included in a survey report."¶"Cadastral Survey Rules 2021: r 80(7)"
Rule1026¶"Survey mark state"¶"A record of survey must indicate if a survey mark is any of the following:
|- a disturbed survey mark
|- a renewed survey mark
|- a removed survey mark."¶"Cadastral Survey Rules 2021: r 80(5)"
Rule1029¶"Survey marks in record of survey"¶"A record of survey must include all of the following used for the purposes of a cadastral survey:
|- all survey marks 
|- all points."¶"Cadastral Survey Rules 2021: r 80(1)"
Rule1494¶"Survey report - basis for bearing adjustments"¶"A survey report included in a CSD must provide for the basis for any bearing adjustment applied to an adopted bearing through the conduct of any of the following:
|- a direct comparison of control vectors that are common to the new cadastral survey and the comparison approved CSD 
|- re-observation of several vectors from a previously approved CSD
|- a ray trace analysis."¶"Cadastral Survey Rules 2021: r 72(d)"|"Survey Knowledge Portal: Bearing correction/adjustment; https://confluence.linz.govt.nz/pages/releaseview.action?pageId=11961481"|": Capturing Referenced Surveys & Bearing Corrections in a CSD; LINZ KnowledgeBase; https://www.linz.govt.nz/kb/907"
Rule1370¶"Survey report - bearings and levels"¶"A survey report included in a CSD must contain the following information about bearings and levels where applicable:
|- the basis for determining the orientation of bearings to the horizontal projection used
|- the basis for any bearing adjustment applied to an adopted bearing
|- the basis for determining the origin of levels."¶"Cadastral Survey Rules 2021: r 72(c); r 72(d); r 72(e)"
Rule1390¶"Survey report - correspondence"¶"A survey report included in a CSD must contain the following correspondence information where applicable:
|- reference to any prior correspondence with LINZ on issues relevant to the application of the cadastral survey rules to the CSD
|- notification of confirmation from the Maori Land Court of an alternative legal description to be used for a parcel ID for a new parcel described as a Maori freehold land in the CSD 
|- notification from the Maori Land Court to support the exemption of a mark to be placed at a new boundary point that is included in a boundary that defines a new primary parcel in the CSD."¶"Cadastral Survey Rules 2021: r 72(p); r 72(q); r 72(r)"
Rule1076¶"Survey report - definition information"¶"A survey report included in a CSD must contain the following information about parcel definitions where applicable:
|- details of any conflict and how the conflict was resolved
|- reasons for not relying on any old survey marks
|- information about any old survey marks searched for and not found or destroyed where these survey marks are unable to be identified as such in the record of survey
|- reasons for, details of and the information considered in reaching decisions made about any existing boundary that is defined by survey
|- a description of the method used to determine the existence of each movable marginal strip included in that CSD
|- information about the level of accuracy [positional] and the factors taken into account in determining any water or irregular boundary
|- information on why the physical margin of the water body is no longer coincident with an adopted water boundary."¶"Cadastral Survey Rules 2021: r 72(f); r 72(g); r 72(h); r 72(i); r 72(j); r 72(k); r 72(l); r 80(7)"
Rule1389¶"Survey report - equipment"¶"A survey report included in a CSD must contain a description of the type of equipment and methods used to ensure compliance with the accuracy standards under the cadastral survey rules."¶"Cadastral Survey Rules 2021: r 72(o)"
Rule1330¶"Survey report - general information 1"¶"A survey report included in a CSD must contain all of the following:
|- the survey purpose for which the cadastral survey was conducted
|- reference to enactments that enabled the achievement of that survey purpose."¶"Cadastral Survey Rules 2021: r 72(a)"
Rule1106¶"Survey report for simple boundary reinstatement CSD"¶"A survey report included in a simple boundary reinstatement CSD must include all of the following:
|- the basis for determining the orientation of bearings
|- the basis for any bearing adjustment applied to an adopted bearing
|- reasons for and details of decisions made about an existing boundary point that is defined by survey
|- the information considered in reaching decisions made about an existing boundary point that is defined by survey."¶"Cadastral Survey Rules 2021: r 118"
Rule1099¶"Symbol and text colour"¶"Symbols and text of a diagram plan must be black in colour."¶"Cadastral Survey Rules 2021: sch 7(1)(2)"
Rule1098¶"Symbol and text depiction"¶"Information on a survey, title, or reinstatement diagram must conform to the symbol and text requirements in Schedule 7."¶"Cadastral Survey Rules 2021: sch 7(1)(1)"
Rule1100¶"Symbols for survey marks"¶"The symbols in table 8 of Schedule 7 of RCS 2020 must be used for survey marks.
|When a survey mark serves more than one purpose, a symbol higher up the table takes precedence over a symbol below it.
|The symbol for a disturbed survey mark in its disturbed new position must be the same as that for a new mark.
|The symbol for a renewed survey mark must be the same as that for an old mark."¶"Cadastral Survey Rules 2021: sch 7(2)"
Rule1481¶"Title plan area schedule 1"¶"A title plan for legalisation must include an area schedule."¶"Cadastral Survey Rules 2021: r 96(1)"
Rule1482¶"Title plan area schedule 2"¶"The area schedule included in a title plan for legalisation must be in tabular form and must include all of the following:
|- the heading \"Schedule of Areas\"
|- each parcel type and parcel ID
|- the intended action for all areas
|- the estate record reference
|- the area of each primary parcel and lease parcel."¶"Cadastral Survey Rules 2021: r 96(2)"
Rule1479¶"Title plan covenant information 1"¶"A title plan must include a notation for a new covenant or an existing covenant defined on an approved CSD that is retained in the cadastral survey."¶"Cadastral Survey Rules 2021: r 95(1)"
Rule1480¶"Title plan covenant information 2"¶"A title plan notation must include all of the following:
|- the parcel ID of any covenant parcel
|- the parcel intent
|- the reference to any document that created any existing covenant"¶"Cadastral Survey Rules 2021: r 95(2)"
Rule1477¶"Title plan existing easement information 1"¶"A title plan must include information about each existing subject easement that is retained in the cadastral survey."¶"Cadastral Survey Rules 2021: r 94(1)"
Rule1487¶"Title plan existing easement information 22"¶"A title plan for a unit title development must include information about all of the following:
|- each existing subject easement that is retained in the cadastral survey
|- each existing appurtenant easement for a unit title development that is retained in the cadastral survey."¶"Cadastral Survey Rules 2021: r 94(1)"
Rule1478¶"Title plan existing easement information 3"¶"The easement information included in a title plan must be provided in tabular form and must include all of the following:
|- the heading \"Schedule of Existing Easements\"
|- the parcel ID of the easement parcel
|- the purpose of the easement
|- the reference to any document that created the easement 
|- the burdened land."¶"Cadastral Survey Rules 2021: r 94(2)"
Rule1118¶"Title plan information"¶"A title plan must include all of the following:
|- a title diagram
|- the name of the territorial authority
|- the name of the certifying cadastral surveyor 
|- the name of the survey firm
|- the date the CSD was certified
|- the parcel intent for each new parcel
|- the parcel ID of each underlying parcel
|- details of any easement to be surrendered 
|- details of any covenant to be revoked 
|- the reference to any document that created an easement to be surrendered
|- the reference to any document that created a covenant to be revoked 
|- the estate record references for the land under survey
|- the dataset description."¶"Cadastral Survey Rules 2021: r 92(a); r 92(b); r 92(c); r 92(d); r 92(f); r 92(g); r 92(h); r 92(i); r 92(j)"
Rule1119¶"Title plan new easement information 1"¶"A title plan must include a memorandum containing information about any new easement if the easement is required by a territorial authority."¶"Cadastral Survey Rules 2021: r 93(1)(a)"
Rule1486¶"Title plan new easement information 2"¶"A title plan must include a schedule containing information about any new easement if the easement is not required by a territorial authority."¶"Cadastral Survey Rules 2021: r 93(1)(b)"
Rule1120¶"Title plan new easement information 3"¶"A memorandum containing information about any new easement included in a title plan must be in tabular form and include all of the following:
| - the heading 'Memorandum of Easements'
| - the easement parcel identifier
| - the purpose of the easement
| - the burdened land
| - the benefited land or grantee."¶"Cadastral Survey Rules 2021: r 93(2)"
Rule1492¶"Title plan new easement information 4"¶"A schedule containing information about any new easement included in a title plan must be in tabular form and include all of the following:
| - the heading 'Schedule of Easements'
| - the easement parcel identifier
| - the purpose of the easement
| - the burdened land
| - the benefited land or grantee."¶"Cadastral Survey Rules 2021: r 93(2)"
Rule1485¶"Title plan sheet information"¶"A title plan must include all of the following on every sheet of the title plan:
|- the CSD number
|- the sheet number
|- the total number of sheets."¶"Cadastral Survey Rules 2021: r 92(e)"
Rule1046¶"Unique identifier"¶"An ID within a CSD must be unique."¶"Cadastral Survey Rules 2021: r 45(d); r 80(2)"
Rule1044¶"Unique parcel identifier criteria 1"¶"A parcel ID number must be a positive integer."¶"Cadastral Survey Rules 2021: r 45(b); https://jira.linz.govt.nz/browse/STEPBR-105"
Rule1045¶"Unique parcel identifier criteria 2"¶"A parcel ID letter must be in uppercase."¶"Cadastral Survey Rules 2021: r 45(c); https://jira.linz.govt.nz/browse/STEPBR-122"
Rule1043¶"Unique parcel identifier format"¶"A parcel identifier format must be determined according to the parcel identifier format table."¶"Cadastral Survey Rules 2021: r 45(a)"
Rule1260¶"Unit parcel common boundary with unchanged parcel"¶"The boundary of a new parcel may be accepted only if the boundary of the new parcel is in common with an unchanged parcel that is not a future development unit."¶"Cadastral Survey Rules 2021: r 58(4)"
Rule1462¶"Upgrade class D boundaries to class A"¶"The boundaries that define an existing non-primary parcel must be defined by survey to class A boundaries if all of the following are true:
|- the boundaries are class D boundaries
|- the primary parcel underlying the non-primary parcel is created by the cadastral survey with class A boundaries."¶"Cadastral Survey Rules 2021: r 51(6)"
Rule1135¶"Use of Class A Accuracy"¶"A class A boundary point must be considered a boundary point that is accurately defined only if the accuracy [relative] between the boundary point and each other class A boundary point that is included in a boundary that defines the same parcel is class A accuracy."¶"Cadastral Survey Rules 2021: r 22(1); r 22(2); r 27(1); r 27(2); r 27(3); r 50"|"Accuracy of right-line and arc boundaries: Discussion indicates only boundary points of boundaries of the same parcel are to be considered.; https://www.linz.govt.nz/kb/728"
Rule1305¶"Use of Class B Accuracy"¶"A class B boundary point must be considered a boundary point that is accurately defined only if the accuracy [relative] between the boundary point and each other boundary point that is included in a boundary that defines the same parcel is class B accuracy when the other boundary point is any of:
|- a class A boundary point
|- a class B boundary point."¶"Cadastral Survey Rules 2021: r 23; r 27(1); r 27(2); r 27(3); r 50"|"Accuracy of right-line and arc boundaries: Discussion indicates only boundary points of boundaries of the same parcel are to be considered.; https://www.linz.govt.nz/kb/728"
Rule1340¶"Use of class C accuracy"¶"A class C boundary point must be considered a boundary point that is accurately defined only if the accuracy [relative] between the boundary point and each other boundary point that is included in a boundary that defines the same parcel is class C accuracy when the other boundary point is any of:
|- a class A boundary point
|- a class B boundary point
